station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
ADVT,02:19:19.000,02:19:18.810,0.53,0.281
ADVT,02:19:19.000,02:19:18.810,0.53,0.485
ADVT,02:19:19.000,02:19:18.840,0.53,0.34
ADVT,02:41:09.560,02:41:10.110,0.52,0.165
ADVT,02:41:09.560,02:41:10.130,0.52,0.254
ADVT,04:21:53.980,04:21:53.980,0.3,0.22
ADVT,04:25:02.000,04:25:02.790,0.28,0.205
ADVT,04:25:02.000,04:25:02.840,0.28,0.229
ADVT,04:25:02.000,04:25:02.880,0.28,0.208
ADVT,04:25:02.000,04:25:02.990,0.28,0.453
AFSR,01:37:21.450,01:37:22.000,0.24,0.264
AFSR,11:06:16.290,11:06:16.980,0.24,0.202
AFSR,11:06:32.000,11:06:32.010,0.36,0.274
AFSR,11:40:41.000,11:40:40.000,0.42,0.141
AFSR,11:52:58.570,11:52:58.660,0.36,0.18
AFSR,13:39:55.000,13:39:54.000,0.93,0.158
AGRB,09:09:22.610,09:09:22.660,0.72,0.73
AGRB,09:09:22.610,09:09:22.660,0.72,0.781
AGRB,09:09:22.610,09:09:22.660,0.72,0.736
AGRB,09:09:22.610,09:09:22.670,0.72,0.739
AGRB,19:03:15.000,19:03:15.440,0.89,0.612
AGRB,19:03:15.000,19:03:15.450,0.89,0.63
AGRB,19:03:15.000,19:03:15.450,0.89,0.625
AGRB,19:03:15.000,19:03:15.620,0.89,0.134
AKDM,09:21:31.000,09:21:31.000,0.95,0.931
AKDM,09:21:31.000,09:21:31.090,0.95,0.5
AKDM,09:21:31.000,09:21:31.130,0.95,0.634
AKDM,09:21:31.000,09:21:31.150,0.95,0.623
AKDM,09:21:31.000,09:21:31.190,0.95,0.635
AKDM,09:34:05.000,09:34:06.000,0.37,0.495
AKDM,09:37:43.000,09:37:43.130,0.83,0.172
AKDM,09:49:31.000,09:49:30.010,0.39,0.444
AKDM,09:52:56.010,09:52:56.000,0.22,0.314
AKDM,19:16:50.000,19:16:49.860,0.66,0.612
AKDM,19:16:50.000,19:16:49.860,0.66,0.631
AKDM,19:16:50.000,19:16:49.870,0.66,0.564
AKDM,19:16:50.000,19:16:49.930,0.66,0.189
AKDM,19:41:15.990,19:41:15.980,0.74,0.123
AKDM,19:41:15.990,19:41:16.000,0.74,0.913
AKDM,19:41:15.990,19:41:16.010,0.74,0.194
AKDM,19:47:29.000,19:47:28.980,0.86,0.486
AKDM,19:51:49.000,19:51:48.000,0.76,0.814
AKDM,19:51:49.000,19:51:48.000,0.76,0.311
AKDM,19:51:49.000,19:51:48.470,0.76,0.253
APMY,01:04:02.280,01:04:02.250,0.83,0.19
APMY,01:29:41.000,01:29:42.000,0.44,0.194
APMY,01:37:39.000,01:37:40.000,0.28,0.554
APMY,01:52:51.560,01:52:52.000,0.69,0.838
APMY,01:56:04.730,01:56:05.010,0.56,0.773
APMY,01:56:04.730,01:56:05.050,0.56,0.559
APMY,01:56:04.730,01:56:05.050,0.56,0.356
APMY,01:56:04.730,01:56:05.050,0.56,0.322
APMY,19:05:32.560,19:05:32.380,0.64,0.13
APMY,19:22:48.990,19:22:48.530,0.67,0.31
APMY,19:22:48.990,19:22:48.530,0.67,0.376
APMY,19:28:40.000,19:28:41.000,0.52,0.457
APMY,19:29:04.000,19:29:03.730,0.92,0.528
APMY,19:29:04.000,19:29:04.000,0.92,0.733
APMY,19:34:43.000,19:34:43.000,0.94,0.776
APMY,19:34:43.000,19:34:43.060,0.94,0.806
APMY,19:34:43.000,19:34:43.060,0.94,0.78
APMY,19:34:43.000,19:34:43.070,0.94,0.641
APMY,19:34:43.000,19:34:43.070,0.94,0.781
APMY,19:45:56.720,19:45:56.660,0.75,0.171
APMY,19:46:45.170,19:46:45.130,0.65,0.722
APMY,19:46:45.170,19:46:45.150,0.65,0.704
APMY,19:46:45.170,19:46:45.160,0.65,0.574
ARMT,02:12:44.370,02:12:44.500,0.4,0.264
ARMT,02:25:40.360,02:25:40.480,0.46,0.18
AYDB,09:04:30.000,09:04:30.110,0.89,0.252
AYDB,09:04:30.000,09:04:30.130,0.89,0.631
AYDB,09:04:30.000,09:04:30.130,0.89,0.711
AYDB,09:04:30.000,09:04:30.130,0.89,0.475
BCA ,09:22:53.000,09:22:53.060,0.93,0.673
BCA ,09:22:53.000,09:22:53.060,0.93,0.768
BCA ,09:22:53.000,09:22:53.060,0.93,0.848
BCA ,09:22:53.000,09:22:53.060,0.93,0.826
BCA ,09:22:53.000,09:22:53.070,0.93,0.224
BCA ,09:49:33.050,09:49:33.000,0.54,0.55
BLCB,09:24:25.400,09:24:25.700,0.38,0.718
BLCB,09:24:25.400,09:24:25.720,0.38,0.734
BLCB,09:24:25.400,09:24:25.720,0.38,0.762
BLCB,09:24:25.400,09:24:25.740,0.38,0.701
BLCB,14:18:24.590,14:18:24.510,0.32,0.35
BLCB,14:18:24.590,14:18:24.510,0.32,0.219
BLCB,14:18:24.590,14:18:24.510,0.32,0.129
BLCB,14:46:16.310,14:46:16.360,0.75,0.699
BLVD,02:24:21.000,02:24:20.000,0.91,0.567
BLVD,02:26:57.950,02:26:57.890,0.74,0.866
BLVD,02:26:57.950,02:26:57.890,0.74,0.854
BLVD,02:26:57.950,02:26:57.890,0.74,0.83
BLVD,02:26:57.950,02:26:57.890,0.74,0.799
BLVD,02:52:33.000,02:52:33.270,0.87,0.339
BLVD,02:52:33.000,02:52:33.270,0.87,0.494
BLVD,02:52:33.000,02:52:33.270,0.87,0.419
BLVD,02:52:33.000,02:52:33.330,0.87,0.172
BLVD,09:24:29.010,09:24:30.000,0.65,0.111
BNGB,09:01:19.390,09:01:19.580,0.36,0.166
BNGB,09:01:19.390,09:01:19.580,0.36,0.18
BNGB,09:02:09.000,09:02:09.470,0.82,0.541
BNGB,09:02:09.000,09:02:09.480,0.82,0.438
BNGB,09:02:09.000,09:02:09.490,0.82,0.638
BNGB,09:02:09.000,09:02:09.530,0.82,0.604
BNGB,09:04:57.010,09:04:57.150,0.78,0.12
BNGB,09:10:23.010,09:10:23.770,0.26,0.605
BNGB,09:10:23.010,09:10:23.770,0.26,0.591
BNGB,09:10:23.010,09:10:23.770,0.26,0.538
BNGB,09:11:38.810,09:11:38.690,0.23,0.124
BNGB,09:11:38.810,09:11:38.690,0.23,0.521
BNGB,09:11:38.810,09:11:38.750,0.23,0.517
BNGB,09:17:11.000,09:17:10.690,0.91,0.139
BNGB,09:17:11.000,09:17:10.780,0.91,0.172
BNGB,09:28:34.550,09:28:34.550,0.66,0.817
BNGB,09:28:34.550,09:28:34.550,0.66,0.828
BNGB,09:28:34.550,09:28:34.550,0.66,0.778
BNGB,09:28:34.550,09:28:34.550,0.66,0.843
BNGB,09:29:32.000,09:29:31.950,0.9,0.443
BNGB,09:29:32.000,09:29:31.960,0.9,0.177
BNGB,09:29:32.000,09:29:32.000,0.9,0.695
BNGB,09:30:13.000,09:30:13.550,0.49,0.378
BNGB,09:30:13.000,09:30:13.730,0.49,0.269
BNGB,09:30:13.000,09:30:13.840,0.49,0.324
BNGB,09:33:47.730,09:33:47.490,0.61,0.297
BNGB,09:33:47.730,09:33:47.910,0.61,0.139
BNGB,09:33:47.730,09:33:48.000,0.61,0.509
BNGB,09:35:07.000,09:35:07.000,0.4,0.243
BNGB,09:40:41.720,09:40:42.000,0.22,0.32
BNGB,09:41:44.160,09:41:43.980,0.25,0.146
BNGB,09:43:19.000,09:43:19.000,0.92,0.294
BNGB,09:44:01.000,09:44:01.480,0.87,0.661
BNGB,09:44:01.000,09:44:01.480,0.87,0.436
BNGB,09:44:01.000,09:44:01.840,0.87,0.503
BNGB,09:49:01.000,09:49:00.590,0.9,0.216
BNGB,09:49:01.000,09:49:00.660,0.9,0.368
BNGB,09:49:01.000,09:49:00.810,0.9,0.236
BNGB,09:49:01.000,09:49:00.870,0.9,0.164
BNGB,09:51:03.000,09:51:03.180,0.84,0.216
BNGB,09:51:03.000,09:51:03.180,0.84,0.224
BNGB,09:51:03.000,09:51:03.180,0.84,0.166
BNGB,09:51:03.000,09:51:04.000,0.84,0.721
BNGB,09:54:28.000,09:54:28.000,0.75,0.949
BNGB,09:57:14.010,09:57:14.000,0.71,0.393
BNGB,09:57:14.010,09:57:14.000,0.71,0.162
BNGB,09:57:14.010,09:57:14.000,0.71,0.275
BNGB,09:57:14.010,09:57:14.030,0.71,0.327
BNGB,09:58:40.290,09:58:40.760,0.19,0.601
BNGB,09:58:40.290,09:58:40.760,0.19,0.812
BNGB,09:58:40.290,09:58:40.870,0.19,0.112
BNGB,09:58:40.290,09:58:40.870,0.19,0.189
BNN ,09:02:13.000,09:02:13.150,0.64,0.11
BNN ,09:02:13.000,09:02:13.530,0.64,0.428
BNN ,09:02:13.000,09:02:13.560,0.64,0.578
BNN ,09:04:02.270,09:04:02.690,0.22,0.124
BNN ,09:04:02.270,09:04:02.690,0.22,0.525
BNN ,09:04:02.270,09:04:02.870,0.22,0.211
BNN ,09:10:50.310,09:10:50.000,0.35,0.487
BNN ,09:10:50.310,09:10:50.350,0.35,0.345
BNN ,09:10:50.310,09:10:50.360,0.35,0.298
BNN ,09:12:14.750,09:12:13.950,0.26,0.185
BNN ,09:12:14.750,09:12:14.000,0.26,0.625
BNN ,09:12:14.750,09:12:14.380,0.26,0.195
BNN ,09:12:14.750,09:12:14.380,0.26,0.294
BNN ,09:18:40.000,09:18:40.000,0.58,0.76
BNN ,09:20:46.380,09:20:45.980,0.45,0.11
BNN ,09:20:46.380,09:20:45.980,0.45,0.156
BNN ,09:21:33.000,09:21:32.000,0.58,0.456
BNN ,09:24:11.000,09:24:10.000,0.29,0.37
BNN ,09:24:19.000,09:24:19.000,0.88,0.863
BNN ,09:24:19.000,09:24:19.200,0.88,0.182
BNN ,09:31:06.000,09:31:06.000,0.94,0.924
BNN ,09:31:06.000,09:31:06.100,0.94,0.691
BNN ,09:31:06.000,09:31:06.110,0.94,0.695
BNN ,09:31:06.000,09:31:06.130,0.94,0.654
BNN ,09:32:23.740,09:32:23.870,0.6,0.599
BNN ,09:32:23.740,09:32:23.880,0.6,0.664
BNN ,09:32:23.740,09:32:23.890,0.6,0.659
BNN ,09:32:23.740,09:32:23.990,0.6,0.675
BNN ,09:35:57.000,09:35:57.000,0.71,0.703
BNN ,09:35:57.000,09:35:57.210,0.71,0.166
BNN ,09:42:29.710,09:42:30.000,0.48,0.719
BNN ,09:42:29.710,09:42:30.030,0.48,0.526
BNN ,09:42:29.710,09:42:30.040,0.48,0.574
BNN ,09:42:29.710,09:42:30.050,0.48,0.563
BNN ,09:54:43.000,09:54:44.000,0.75,0.504
BNN ,09:57:43.000,09:57:43.580,0.71,0.212
BNN ,09:57:43.000,09:57:44.000,0.71,0.81
BODT,16:10:32.410,16:10:32.350,0.74,0.762
BODT,16:10:32.410,16:10:32.360,0.74,0.758
BODT,16:10:32.410,16:10:32.360,0.74,0.504
BODT,16:10:32.410,16:10:32.360,0.74,0.753
BODT,16:18:37.100,16:18:37.070,0.77,0.861
BODT,16:18:37.100,16:18:37.070,0.77,0.861
BODT,16:18:37.100,16:18:37.070,0.77,0.849
BODT,16:18:37.100,16:18:37.070,0.77,0.847
BODT,16:21:41.360,16:21:41.370,0.7,0.854
BODT,16:21:41.360,16:21:41.370,0.7,0.85
BODT,16:21:41.360,16:21:41.370,0.7,0.848
BODT,16:21:41.360,16:21:41.370,0.7,0.826
BODT,16:21:41.360,16:21:41.390,0.7,0.695
CANT,09:30:36.570,09:30:36.530,0.84,0.454
CANT,09:30:36.570,09:30:36.530,0.84,0.486
CANT,09:30:36.570,09:30:36.530,0.84,0.324
CANT,09:30:36.570,09:30:36.530,0.84,0.62
CEYT,09:01:49.310,09:01:48.500,0.33,0.454
CEYT,09:01:49.310,09:01:48.530,0.33,0.386
CEYT,09:01:49.310,09:01:48.530,0.33,0.527
CEYT,09:01:49.310,09:01:50.000,0.33,0.684
CEYT,09:05:36.230,09:05:36.290,0.85,0.388
CEYT,09:05:36.230,09:05:36.290,0.85,0.465
CEYT,09:05:36.230,09:05:36.290,0.85,0.513
CEYT,09:09:24.000,09:09:24.040,0.87,0.248
CEYT,09:09:24.000,09:09:24.130,0.87,0.283
CEYT,09:10:38.010,09:10:38.080,0.54,0.146
CEYT,09:10:38.010,09:10:38.910,0.54,0.123
CEYT,09:10:38.010,09:10:38.910,0.54,0.162
CEYT,09:12:02.000,09:12:02.000,0.94,0.936
CEYT,09:12:02.000,09:12:02.050,0.94,0.469
CEYT,09:12:02.000,09:12:02.110,0.94,0.631
CEYT,09:12:02.000,09:12:02.130,0.94,0.599
CHOM,03:01:56.280,03:01:56.000,0.14,0.191
CHOM,03:02:09.000,03:02:09.420,0.89,0.19
CHOM,03:05:39.560,03:05:39.460,0.66,0.287
CHOM,03:05:39.560,03:05:39.490,0.66,0.418
CHOM,03:05:39.560,03:05:39.580,0.66,0.125
CHOM,03:05:39.560,03:05:40.000,0.66,0.85
CHOM,03:11:22.000,03:11:22.000,0.75,0.658
CHOM,03:12:40.800,03:12:40.990,0.16,0.158
CHOM,03:17:10.990,03:17:10.000,0.77,0.854
CHOM,03:17:10.990,03:17:10.010,0.77,0.266
CHOM,03:17:10.990,03:17:10.040,0.77,0.228
CHOM,03:19:17.820,03:19:18.190,0.25,0.422
CHOM,03:19:17.820,03:19:18.190,0.25,0.345
CHOM,03:19:17.820,03:19:18.270,0.25,0.429
CHOM,03:19:17.820,03:19:18.270,0.25,0.635
CHOM,03:19:17.820,03:19:18.290,0.25,0.592
CHOM,03:25:31.000,03:25:31.630,0.69,0.233
CHOM,03:25:31.000,03:25:31.770,0.69,0.252
CHOM,03:25:31.000,03:25:31.980,0.69,0.186
CHOM,03:25:31.000,03:25:31.990,0.69,0.566
CHOM,03:27:46.920,03:27:46.930,0.53,0.337
CHOM,03:29:39.000,03:29:40.000,0.27,0.756
CHOM,03:33:57.280,03:33:57.350,0.54,0.349
CHOM,03:33:57.280,03:33:57.390,0.54,0.384
CHOM,03:33:57.280,03:33:57.390,0.54,0.601
CHOM,03:33:57.280,03:33:57.390,0.54,0.439
CHOM,03:33:57.280,03:33:57.460,0.54,0.179
CHOM,03:43:29.010,03:43:29.580,0.77,0.141
CHOM,03:43:29.010,03:43:29.600,0.77,0.102
CHOM,03:43:29.010,03:43:29.610,0.77,0.358
CHOM,03:46:42.000,03:46:41.000,0.64,0.867
CHOM,03:49:35.740,03:49:35.980,0.34,0.132
CHOM,03:56:45.520,03:56:45.180,0.43,0.169
CHOM,03:56:45.520,03:56:45.270,0.43,0.209
CHOM,09:21:46.000,09:21:45.580,0.8,0.184
CHOM,09:21:46.000,09:21:46.000,0.8,0.347
CHOM,09:37:05.000,09:37:05.980,0.38,0.247
CHOM,09:44:45.000,09:44:44.800,0.94,0.117
CHOM,09:44:45.000,09:44:44.840,0.94,0.446
CHOM,09:44:45.000,09:44:44.940,0.94,0.293
CHOM,09:49:25.000,09:49:24.930,0.68,0.211
CHOM,09:49:25.000,09:49:25.310,0.68,0.179
CHOM,09:49:25.000,09:49:25.450,0.68,0.212
CHOM,09:49:28.000,09:49:28.000,0.63,0.855
CORM,09:22:52.010,09:22:52.360,0.12,0.177
CORM,09:31:30.320,09:31:30.000,0.18,0.8
CORM,09:31:30.320,09:31:30.010,0.18,0.139
CORM,09:32:48.000,09:32:48.130,0.67,0.374
CORM,09:32:48.000,09:32:48.130,0.67,0.221
CORM,11:17:06.000,11:17:06.010,0.37,0.357
CORM,11:31:40.000,11:31:40.000,0.73,0.729
CORM,11:31:40.000,11:31:40.010,0.73,0.104
CORM,11:31:40.000,11:31:40.290,0.73,0.182
CORM,11:33:40.000,11:33:40.430,0.45,0.32
CORM,11:33:40.000,11:33:40.440,0.45,0.368
CORM,11:33:40.000,11:33:40.440,0.45,0.344
CORM,11:33:40.000,11:33:40.550,0.45,0.43
CORM,11:36:22.000,11:36:21.550,0.82,0.227
CORM,11:36:22.000,11:36:21.550,0.82,0.385
CORM,11:40:28.000,11:40:28.000,0.63,0.863
CORM,11:40:28.000,11:40:28.010,0.63,0.234
CORM,11:40:28.000,11:40:28.380,0.63,0.376
CORM,11:40:28.000,11:40:28.440,0.63,0.336
CORM,11:50:52.040,11:50:52.000,0.19,0.86
CORM,11:56:46.000,11:56:45.020,0.56,0.386
CORM,14:11:06.000,14:11:05.580,0.5,0.123
CORM,14:11:06.000,14:11:05.610,0.5,0.187
CORM,14:11:06.000,14:11:06.010,0.5,0.25
CORM,14:25:50.060,14:25:49.910,0.5,0.224
CORM,14:25:50.060,14:25:49.910,0.5,0.367
CORM,14:30:45.320,14:30:44.810,0.53,0.155
CORM,14:30:45.320,14:30:45.010,0.53,0.587
CORM,14:30:45.320,14:30:45.200,0.53,0.229
CORM,14:52:16.000,14:52:16.120,0.46,0.294
CORM,14:58:41.000,14:58:41.020,0.31,0.189
DARE,09:02:16.000,09:02:16.000,0.22,0.857
DARE,09:03:58.000,09:03:57.000,0.64,0.219
DARE,09:03:58.000,09:03:58.110,0.64,0.145
DARE,09:05:43.000,09:05:43.000,0.74,0.649
DARE,09:05:43.000,09:05:43.610,0.74,0.308
DARE,09:05:43.000,09:05:43.640,0.74,0.266
DARE,09:08:58.000,09:08:58.030,0.61,0.407
DARE,09:09:37.000,09:09:37.630,0.57,0.18
DARE,09:10:43.000,09:10:44.000,0.41,0.791
DARE,09:12:09.000,09:12:08.000,0.68,0.821
DARE,09:12:09.000,09:12:08.290,0.68,0.194
DARE,09:12:09.000,09:12:08.630,0.68,0.438
DARE,09:14:31.000,09:14:30.970,0.72,0.163
DARE,09:16:59.000,09:16:58.810,0.92,0.572
DARE,09:16:59.000,09:16:58.840,0.92,0.379
DARE,09:16:59.000,09:16:58.930,0.92,0.415
DARE,09:18:32.290,09:18:32.750,0.18,0.104
DARE,09:18:32.290,09:18:32.760,0.18,0.254
DARE,09:21:15.000,09:21:14.880,0.87,0.157
DARE,09:21:15.000,09:21:14.930,0.87,0.315
DARE,09:21:15.000,09:21:14.970,0.87,0.499
DARE,09:24:16.000,09:24:16.000,0.91,0.936
DARE,09:26:02.000,09:26:01.580,0.79,0.154
DARE,09:28:37.000,09:28:37.330,0.82,0.183
DARE,09:28:37.000,09:28:37.430,0.82,0.303
DARE,09:29:45.420,09:29:45.000,0.18,0.793
DARE,09:29:45.420,09:29:45.450,0.18,0.502
DARE,09:29:45.420,09:29:45.450,0.18,0.468
DARE,09:29:45.420,09:29:45.460,0.18,0.15
DARE,09:32:15.990,09:32:15.580,0.54,0.181
DARE,09:32:15.990,09:32:15.580,0.54,0.177
DARE,09:32:15.990,09:32:15.580,0.54,0.25
DARE,09:35:35.790,09:35:36.010,0.17,0.476
DARE,09:35:35.790,09:35:36.030,0.17,0.206
DARE,09:35:35.790,09:35:36.040,0.17,0.394
DARE,09:35:35.790,09:35:36.040,0.17,0.388
DARE,09:36:15.000,09:36:14.650,0.78,0.414
DARE,09:36:15.000,09:36:14.690,0.78,0.315
DARE,09:36:42.400,09:36:42.000,0.35,0.899
DARE,09:36:42.400,09:36:42.290,0.35,0.335
DARE,09:36:42.400,09:36:42.300,0.35,0.287
DARE,09:42:30.000,09:42:29.980,0.23,0.208
DARE,09:44:10.000,09:44:10.000,0.93,0.965
DARE,09:44:10.000,09:44:10.030,0.93,0.584
DARE,09:44:10.000,09:44:10.080,0.93,0.105
DARE,09:46:07.000,09:46:06.750,0.89,0.399
DARE,09:46:07.000,09:46:07.000,0.89,0.589
DARE,09:47:31.000,09:47:31.010,0.63,0.211
DARE,09:53:19.000,09:53:19.000,0.83,0.634
DARE,09:53:19.000,09:53:19.150,0.83,0.207
DARE,09:53:19.000,09:53:19.840,0.83,0.172
DARE,09:54:35.000,09:54:34.000,0.25,0.753
DARE,09:57:36.370,09:57:36.010,0.12,0.615
DARE,09:57:36.370,09:57:36.170,0.12,0.655
DARE,09:57:36.370,09:57:36.170,0.12,0.453
DIKM,09:21:52.000,09:21:52.000,0.24,0.165
DIKM,09:37:25.300,09:37:25.150,0.49,0.101
DIKM,09:44:59.530,09:44:59.450,0.54,0.294
DIKM,09:49:52.010,09:49:52.000,0.64,0.782
DIKM,09:55:29.000,09:55:28.990,0.48,0.31
DKL ,01:00:08.300,01:00:09.000,0.13,0.171
DKL ,14:01:03.000,14:01:02.750,0.71,0.593
DKL ,14:01:03.000,14:01:02.780,0.71,0.146
DKL ,14:01:03.000,14:01:02.790,0.71,0.521
DKL ,16:16:24.000,16:16:23.180,0.43,0.111
DKL ,16:47:07.560,16:47:07.450,0.73,0.585
DKL ,16:47:07.560,16:47:07.450,0.73,0.468
DYBB,09:02:12.270,09:02:12.250,0.15,0.217
DYBB,09:02:12.270,09:02:12.380,0.15,0.122
DYBB,09:02:12.270,09:02:12.380,0.15,0.158
DYBB,09:04:59.000,09:04:58.130,0.28,0.441
DYBB,09:04:59.000,09:04:58.220,0.28,0.418
DYBB,09:04:59.000,09:04:58.240,0.28,0.15
EDC ,01:37:59.150,01:37:59.150,0.43,0.625
EDC ,01:37:59.150,01:37:59.180,0.43,0.574
EDC ,01:37:59.150,01:37:59.190,0.43,0.123
EDC ,01:37:59.150,01:37:59.190,0.43,0.636
EDC ,01:39:02.000,01:39:01.860,0.91,0.703
EDC ,01:39:02.000,01:39:01.860,0.91,0.72
EDC ,01:39:02.000,01:39:01.860,0.91,0.697
EDC ,01:39:02.000,01:39:02.010,0.91,0.179
ELL ,09:24:53.000,09:24:54.000,0.14,0.16
ELL ,09:30:45.000,09:30:45.090,0.82,0.176
ELL ,09:30:45.000,09:30:45.090,0.82,0.493
ELL ,09:37:43.000,09:37:42.010,0.75,0.499
ELL ,11:10:28.620,11:10:28.590,0.72,0.54
ELL ,11:10:28.620,11:10:28.600,0.72,0.894
ELL ,11:10:28.620,11:10:28.600,0.72,0.895
ELL ,11:10:28.620,11:10:28.600,0.72,0.884
ELL ,11:10:28.620,11:10:28.600,0.72,0.887
ELL ,11:35:25.000,11:35:25.790,0.55,0.538
ELL ,11:35:25.000,11:35:25.840,0.55,0.473
ELL ,11:35:25.000,11:35:25.860,0.55,0.676
ELL ,11:35:25.000,11:35:25.870,0.55,0.512
ELL ,11:35:25.000,11:35:25.930,0.55,0.458
ELL ,11:39:29.000,11:39:28.910,0.61,0.863
ELL ,11:39:29.000,11:39:28.910,0.61,0.848
ELL ,11:39:29.000,11:39:28.910,0.61,0.775
ELL ,11:46:36.990,11:46:36.130,0.2,0.441
ELL ,11:46:36.990,11:46:36.250,0.2,0.589
ELL ,11:46:36.990,11:46:36.250,0.2,0.654
ERIK,09:05:26.000,09:05:26.730,0.26,0.68
ERIK,09:35:03.000,09:35:02.930,0.9,0.257
ERIK,09:35:03.000,09:35:02.930,0.9,0.212
ERIK,09:35:03.000,09:35:02.930,0.9,0.499
ERIK,09:50:36.990,09:50:36.320,0.19,0.278
ERIK,09:50:36.990,09:50:36.320,0.19,0.226
ERIK,09:50:36.990,09:50:36.320,0.19,0.471
ERIK,09:50:36.990,09:50:36.360,0.19,0.221
ERZN,09:20:59.250,09:20:59.440,0.64,0.911
ERZN,09:20:59.250,09:20:59.440,0.64,0.914
ERZN,09:20:59.250,09:20:59.450,0.64,0.908
ERZN,09:20:59.250,09:20:59.460,0.64,0.915
ERZN,09:20:59.250,09:21:00.110,0.64,0.228
ERZN,09:48:56.990,09:48:57.010,0.78,0.694
ERZN,09:48:56.990,09:48:57.530,0.78,0.654
ERZN,09:48:56.990,09:48:57.530,0.78,0.663
ERZN,09:48:56.990,09:48:57.530,0.78,0.52
ERZN,09:51:00.100,09:51:00.570,0.21,0.479
ERZN,09:51:00.100,09:51:00.570,0.21,0.503
ERZN,09:51:00.100,09:51:00.570,0.21,0.448
FETY,09:25:14.250,09:25:13.970,0.56,0.155
FETY,09:25:14.250,09:25:14.010,0.56,0.685
FETY,09:25:14.250,09:25:14.040,0.56,0.382
FETY,09:25:14.250,09:25:14.080,0.56,0.325
GADA,09:54:26.280,09:54:26.470,0.82,0.151
GAZ ,09:00:10.440,09:00:10.430,0.78,0.725
GAZ ,09:01:51.470,09:01:51.140,0.37,0.409
GAZ ,09:01:51.470,09:01:51.140,0.37,0.381
GAZ ,09:01:51.470,09:01:51.300,0.37,0.409
GAZ ,09:01:51.470,09:01:51.330,0.37,0.288
GAZ ,09:01:51.470,09:01:52.000,0.37,0.617
GAZ ,09:03:37.000,09:03:37.150,0.86,0.521
GAZ ,09:03:37.000,09:03:37.160,0.86,0.55
GAZ ,09:03:37.000,09:03:37.200,0.86,0.477
GAZ ,09:04:40.380,09:04:40.440,0.58,0.524
GAZ ,09:04:40.380,09:04:40.440,0.58,0.551
GAZ ,09:04:40.380,09:04:40.440,0.58,0.55
GAZ ,09:05:24.000,09:05:23.950,0.51,0.628
GAZ ,09:05:24.000,09:05:23.950,0.51,0.669
GAZ ,09:05:24.000,09:05:23.990,0.51,0.67
GAZ ,09:05:24.000,09:05:24.070,0.51,0.205
GAZ ,09:05:58.470,09:05:58.530,0.48,0.566
GAZ ,09:05:58.470,09:05:58.530,0.48,0.673
GAZ ,09:05:58.470,09:05:58.550,0.48,0.687
GAZ ,09:07:55.000,09:07:54.000,0.46,0.623
GAZ ,09:08:21.720,09:08:21.710,0.5,0.602
GAZ ,09:08:21.720,09:08:21.710,0.5,0.651
GAZ ,09:08:21.720,09:08:21.730,0.5,0.739
GAZ ,09:08:53.000,09:08:52.780,0.85,0.207
GAZ ,09:08:53.000,09:08:52.780,0.85,0.268
GAZ ,09:08:53.000,09:08:52.990,0.85,0.217
GAZ ,09:10:23.000,09:10:23.490,0.72,0.623
GAZ ,09:10:23.000,09:10:23.510,0.72,0.689
GAZ ,09:10:23.000,09:10:23.510,0.72,0.7
GAZ ,09:10:23.000,09:10:23.510,0.72,0.71
GAZ ,09:11:49.890,09:11:49.730,0.48,0.675
GAZ ,09:11:49.890,09:11:49.790,0.48,0.123
