station,Phasenet_pick_time,EQCCT_pick_time,Phasenet_pick_score,EQCCT_pick_score
KARO,03:57:41.710,03:57:41.730,0.93457264,0.88
KARO,03:57:41.710,03:57:41.730,0.93457264,0.882
KARO,03:57:41.710,03:57:41.730,0.93457264,0.849
KARO,09:03:19.810,09:03:19.800,0.48255154,0.359
KARO,09:03:19.810,09:03:19.810,0.48255154,0.705
KARO,09:03:19.810,09:03:19.840,0.48255154,0.879
KARO,09:21:26.100,09:21:26.050,0.42615244,0.572
KARO,09:21:26.100,09:21:26.130,0.42615244,0.655
KARO,09:21:26.100,09:21:26.130,0.42615244,0.547
KARO,09:21:26.100,09:21:26.130,0.42615244,0.548
KARO,09:30:20.290,09:30:20.010,0.3980786,0.273
KARO,09:30:20.290,09:30:20.440,0.3980786,0.223
KARO,09:35:11.090,09:35:11.110,0.98919594,0.902
KARO,09:35:11.090,09:35:11.110,0.98919594,0.9
KARO,09:35:11.090,09:35:11.110,0.98919594,0.905
KARO,09:35:11.090,09:35:11.110,0.98919594,0.893
KARO,09:49:06.920,09:49:06.930,0.4962353,0.42
KARO,09:49:06.920,09:49:07.000,0.4962353,0.635
KARO,09:49:06.920,09:49:07.050,0.4962353,0.65
KARO,09:52:25.390,09:52:25.390,0.49544504,0.41
KARO,09:52:25.390,09:52:25.400,0.49544504,0.441
KARO,09:52:25.390,09:52:25.400,0.49544504,0.912
KARO,09:52:25.390,09:52:25.400,0.49544504,0.586
KARS,00:16:20.490,00:16:20.000,0.7520437,0.871
KARS,00:16:20.490,00:16:20.040,0.7520437,0.229
KARS,00:16:20.490,00:16:20.500,0.7520437,0.463
KARS,00:16:20.490,00:16:20.500,0.7520437,0.332
KMRS,09:01:53.490,09:01:53.870,0.3004953,0.238
KMRS,09:01:53.490,09:01:53.890,0.3004953,0.339
KMRS,09:01:53.490,09:01:53.890,0.3004953,0.384
KMRS,09:01:53.490,09:01:54.000,0.3004953,0.772
KMRS,09:03:36.600,09:03:36.540,0.38078326,0.51
KMRS,09:03:36.600,09:03:36.560,0.38078326,0.222
KMRS,09:03:36.600,09:03:36.660,0.38078326,0.294
KMRS,09:04:38.550,09:04:38.560,0.67395115,0.575
KMRS,09:04:38.550,09:04:38.590,0.67395115,0.541
KMRS,09:04:38.550,09:04:38.660,0.67395115,0.479
KMRS,09:05:22.320,09:05:22.350,0.9466835,0.801
KMRS,09:05:22.320,09:05:22.350,0.9466835,0.888
KMRS,09:05:22.320,09:05:22.350,0.9466835,0.88
KMRS,09:05:22.320,09:05:22.350,0.9466835,0.881
KMRS,09:05:55.290,09:05:55.310,0.93186605,0.672
KMRS,09:05:55.290,09:05:55.310,0.93186605,0.728
KMRS,09:05:55.290,09:05:55.320,0.93186605,0.725
KMRS,09:07:46.400,09:07:46.360,0.3154556,0.472
KMRS,09:07:46.400,09:07:46.400,0.3154556,0.172
KMRS,09:07:46.400,09:07:46.400,0.3154556,0.206
KMRS,09:07:46.400,09:07:46.400,0.3154556,0.149
KMRS,09:09:14.800,09:09:14.800,0.9714711,0.555
KMRS,09:09:14.800,09:09:14.830,0.9714711,0.288
KMRS,09:10:22.030,09:10:22.020,0.9897337,0.886
KMRS,09:10:22.030,09:10:22.040,0.9897337,0.863
KMRS,09:10:22.030,09:10:22.040,0.9897337,0.867
KMRS,09:10:22.030,09:10:22.040,0.9897337,0.877
KMRS,09:11:47.180,09:11:47.160,0.9188046,0.755
KMRS,09:11:47.180,09:11:47.190,0.9188046,0.809
KMRS,09:11:47.180,09:11:47.190,0.9188046,0.82
KMRS,09:11:47.180,09:11:47.200,0.9188046,0.833
KMRS,09:12:33.320,09:12:33.330,0.93858016,0.749
KMRS,09:12:33.320,09:12:33.340,0.93858016,0.789
KMRS,09:12:33.320,09:12:33.340,0.93858016,0.769
KMRS,09:12:33.320,09:12:33.370,0.93858016,0.745
KMRS,09:14:23.790,09:14:23.800,0.48247224,0.663
KMRS,09:14:23.790,09:14:23.800,0.48247224,0.759
KMRS,09:14:23.790,09:14:23.800,0.48247224,0.73
KMRS,09:15:19.290,09:15:19.270,0.51522547,0.279
KMRS,09:15:19.290,09:15:19.300,0.51522547,0.473
KMRS,09:15:19.290,09:15:19.300,0.51522547,0.68
KMRS,09:16:23.450,09:16:23.460,0.49470314,0.825
KMRS,09:16:23.450,09:16:23.460,0.49470314,0.814
KMRS,09:16:23.450,09:16:23.460,0.49470314,0.788
KMRS,09:16:23.450,09:16:23.460,0.49470314,0.833
KMRS,09:17:11.390,09:17:11.390,0.86780065,0.772
KMRS,09:17:11.390,09:17:11.390,0.86780065,0.813
KMRS,09:17:11.390,09:17:11.400,0.86780065,0.789
KMRS,09:17:11.390,09:17:11.400,0.86780065,0.799
KMRS,09:19:55.830,09:19:56.000,0.3975745,0.435
KMRS,09:20:22.950,09:20:22.970,0.48616987,0.618
KMRS,09:20:22.950,09:20:22.990,0.48616987,0.731
KMRS,09:20:22.950,09:20:23.000,0.48616987,0.413
KMRS,09:21:07.520,09:21:08.000,0.3072631,0.428
KMRS,09:23:57.950,09:23:58.000,0.6045623,0.944
KMRS,09:23:57.950,09:23:58.040,0.6045623,0.738
KMRS,09:23:57.950,09:23:58.070,0.6045623,0.711
KMRS,09:23:57.950,09:23:58.090,0.6045623,0.371
KMRS,09:25:40.230,09:25:40.020,0.77346784,0.667
KMRS,09:25:40.230,09:25:40.110,0.77346784,0.554
KMRS,09:25:40.230,09:25:40.130,0.77346784,0.543
KMRS,09:25:40.230,09:25:40.440,0.77346784,0.329
KMRS,09:27:33.600,09:27:33.600,0.48437616,0.155
KMRS,09:27:42.930,09:27:42.910,0.46385944,0.18
KMRS,09:27:42.930,09:27:42.930,0.46385944,0.232
KMRS,09:27:42.930,09:27:42.930,0.46385944,0.711
KMRS,09:27:42.930,09:27:42.930,0.46385944,0.701
KMRS,09:30:22.410,09:30:22.400,0.96774733,0.593
KMRS,09:30:22.410,09:30:22.430,0.96774733,0.82
KMRS,09:30:22.410,09:30:22.430,0.96774733,0.831
KMRS,09:30:22.410,09:30:22.440,0.96774733,0.835
KMRS,09:32:08.280,09:32:08.000,0.39317933,0.307
KMRS,09:32:08.280,09:32:08.410,0.39317933,0.346
KMRS,09:32:08.280,09:32:08.440,0.39317933,0.555
KMRS,09:32:08.280,09:32:08.440,0.39317933,0.575
KMRS,09:34:22.780,09:34:22.840,0.90184706,0.629
KMRS,09:34:22.780,09:34:22.840,0.90184706,0.622
KMRS,09:34:22.780,09:34:22.850,0.90184706,0.697
KMRS,09:34:22.780,09:34:22.850,0.90184706,0.715
KMRS,09:35:34.280,09:35:34.280,0.93591344,0.769
KMRS,09:35:34.280,09:35:34.290,0.93591344,0.762
KMRS,09:35:34.280,09:35:34.290,0.93591344,0.79
KMRS,09:36:21.490,09:36:21.550,0.7671766,0.514
KMRS,09:36:21.490,09:36:21.630,0.7671766,0.652
KMRS,09:36:21.490,09:36:21.640,0.7671766,0.569
KMRS,09:36:21.490,09:36:21.640,0.7671766,0.586
KMRS,09:38:17.870,09:38:17.930,0.2682999,0.853
KMRS,09:38:17.870,09:38:17.930,0.2682999,0.843
KMRS,09:38:17.870,09:38:17.930,0.2682999,0.828
KMRS,09:38:17.870,09:38:17.960,0.2682999,0.181
KMRS,09:38:17.870,09:38:18.000,0.2682999,0.936
KMRS,09:39:28.830,09:39:28.810,0.36703345,0.774
KMRS,09:39:28.830,09:39:28.830,0.36703345,0.84
KMRS,09:39:28.830,09:39:28.830,0.36703345,0.808
KMRS,09:39:28.830,09:39:28.830,0.36703345,0.839
KMRS,09:39:28.830,09:39:28.840,0.36703345,0.736
KMRS,09:40:27.890,09:40:28.000,0.2857235,0.315
KMRS,09:40:27.890,09:40:28.000,0.2857235,0.379
KMRS,09:40:27.890,09:40:28.010,0.2857235,0.433
KMRS,09:42:03.670,09:42:03.680,0.97075045,0.609
KMRS,09:42:03.670,09:42:03.680,0.97075045,0.757
KMRS,09:42:03.670,09:42:03.680,0.97075045,0.715
KMRS,09:42:03.670,09:42:03.690,0.97075045,0.813
KMRS,09:42:49.210,09:42:48.990,0.37117487,0.673
KMRS,09:42:49.210,09:42:49.000,0.37117487,0.598
KMRS,09:42:49.210,09:42:49.000,0.37117487,0.656
KMRS,09:42:49.210,09:42:49.000,0.37117487,0.864
KMRS,09:42:49.210,09:42:49.000,0.37117487,0.169
KMRS,09:45:23.940,09:45:24.070,0.35544637,0.27
KMRS,09:45:23.940,09:45:24.070,0.35544637,0.341
KMRS,09:45:23.940,09:45:24.080,0.35544637,0.298
KMRS,09:45:57.220,09:45:57.260,0.68380594,0.836
KMRS,09:45:57.220,09:45:57.260,0.68380594,0.879
KMRS,09:45:57.220,09:45:57.260,0.68380594,0.875
KMRS,09:45:57.220,09:45:57.260,0.68380594,0.845
KMRS,09:47:12.490,09:47:12.400,0.38148043,0.776
KMRS,09:47:50.730,09:47:50.730,0.56087,0.832
KMRS,09:47:50.730,09:47:50.730,0.56087,0.807
KMRS,09:47:50.730,09:47:50.730,0.56087,0.729
KMRS,09:47:50.730,09:47:50.750,0.56087,0.798
KMRS,09:48:21.370,09:48:21.370,0.977783,0.775
KMRS,09:48:21.370,09:48:21.380,0.977783,0.797
KMRS,09:48:21.370,09:48:21.390,0.977783,0.804
KMRS,09:49:09.920,09:49:10.160,0.33150992,0.168
KMRS,09:51:59.570,09:51:59.440,0.7060918,0.818
KMRS,09:51:59.570,09:51:59.440,0.7060918,0.843
KMRS,09:51:59.570,09:51:59.440,0.7060918,0.828
KMRS,09:51:59.570,09:51:59.460,0.7060918,0.819
KMRS,09:53:05.140,09:53:04.990,0.5057207,0.517
KMRS,09:53:05.140,09:53:05.160,0.5057207,0.806
KMRS,09:53:05.140,09:53:05.160,0.5057207,0.736
KMRS,09:53:05.140,09:53:05.160,0.5057207,0.717
KMRS,09:54:22.060,09:54:22.000,0.98509055,0.959
KMRS,09:54:22.060,09:54:22.040,0.98509055,0.772
KMRS,09:54:22.060,09:54:22.050,0.98509055,0.819
KMRS,09:54:22.060,09:54:22.050,0.98509055,0.805
KMRS,09:55:24.430,09:55:24.470,0.5636782,0.767
KMRS,09:55:24.430,09:55:24.470,0.5636782,0.533
KMRS,09:55:24.430,09:55:24.480,0.5636782,0.46
KMRS,09:55:24.430,09:55:24.480,0.5636782,0.686
KMRS,09:57:14.230,09:57:14.230,0.9316124,0.644
KMRS,09:57:14.230,09:57:14.260,0.9316124,0.824
KMRS,09:57:14.230,09:57:14.260,0.9316124,0.796
KMRS,09:57:14.230,09:57:14.260,0.9316124,0.712
KMRS,09:57:14.230,09:57:14.260,0.9316124,0.7
KMRS,09:58:10.150,09:58:10.170,0.6520808,0.625
KOZT,09:01:54.280,09:01:54.000,0.3361555,0.925
KOZT,09:01:54.280,09:01:54.010,0.3361555,0.508
KOZT,09:01:54.280,09:01:54.330,0.3361555,0.692
KOZT,09:01:54.280,09:01:54.350,0.3361555,0.761
KOZT,09:03:43.200,09:03:43.000,0.39949068,0.355
KOZT,09:03:43.200,09:03:43.490,0.39949068,0.199
KOZT,09:03:43.200,09:03:43.490,0.39949068,0.181
KOZT,09:05:34.220,09:05:34.000,0.42814675,0.932
KOZT,09:05:34.220,09:05:34.130,0.42814675,0.378
KOZT,09:05:34.220,09:05:34.140,0.42814675,0.36
KOZT,09:08:35.530,09:08:35.520,0.32583654,0.407
KOZT,09:08:35.530,09:08:35.550,0.32583654,0.268
KOZT,09:10:35.480,09:10:35.470,0.3082452,0.296
KOZT,09:10:35.480,09:10:35.490,0.3082452,0.345
KOZT,09:10:35.480,09:10:35.530,0.3082452,0.397
KOZT,09:11:59.400,09:11:59.000,0.8182734,0.589
KOZT,09:11:59.400,09:11:59.300,0.8182734,0.244
KOZT,09:11:59.400,09:11:59.430,0.8182734,0.606
KOZT,09:11:59.400,09:11:59.460,0.8182734,0.405
KOZT,09:18:22.710,09:18:22.000,0.27585548,0.636
KOZT,09:18:22.710,09:18:22.760,0.27585548,0.539
KOZT,09:18:22.710,09:18:22.810,0.27585548,0.465
KOZT,09:34:37.180,09:34:37.140,0.42258987,0.581
KOZT,09:34:37.180,09:34:37.160,0.42258987,0.507
KOZT,09:34:37.180,09:34:37.210,0.42258987,0.446
KOZT,09:35:45.920,09:35:46.000,0.3288247,0.564
KOZT,09:35:45.920,09:35:46.040,0.3288247,0.691
KOZT,09:35:45.920,09:35:46.040,0.3288247,0.667
KOZT,09:35:45.920,09:35:46.060,0.3288247,0.757
KOZT,09:36:32.410,09:36:32.190,0.731341,0.253
KOZT,09:36:32.410,09:36:32.690,0.731341,0.425
KOZT,09:36:32.410,09:36:32.690,0.731341,0.38
KOZT,09:36:32.410,09:36:33.000,0.731341,0.688
KOZT,09:38:34.640,09:38:34.000,0.32722083,0.901
KOZT,09:58:42.200,09:58:42.000,0.28122014,0.818
KOZT,09:58:42.200,09:58:42.040,0.28122014,0.293
KOZT,09:58:42.200,09:58:42.040,0.28122014,0.285
KTUT,09:49:22.860,09:49:22.010,0.35983732,0.193
KULU,14:45:24.650,14:45:24.600,0.3982731,0.375
KULU,14:45:24.650,14:45:24.600,0.3982731,0.802
KULU,14:45:24.650,14:45:24.600,0.3982731,0.737
KVT ,09:24:50.190,09:24:50.110,0.40121767,0.141
KVT ,09:24:50.190,09:24:50.130,0.40121767,0.39
LFK ,09:24:07.850,09:24:07.140,0.3624966,0.114
LFK ,09:24:07.850,09:24:07.530,0.3624966,0.251
LFK ,09:24:07.850,09:24:08.000,0.3624966,0.779
LICE,03:22:07.120,03:22:06.920,0.86592424,0.413
LICE,03:22:07.120,03:22:06.920,0.86592424,0.427
LICE,03:22:07.120,03:22:07.000,0.86592424,0.848
LICE,03:25:07.820,03:25:08.000,0.3442298,0.901
LICE,03:37:04.170,03:37:04.000,0.45218626,0.83
LICE,03:37:04.170,03:37:04.190,0.45218626,0.378
LICE,03:37:04.170,03:37:04.240,0.45218626,0.218
LICE,03:37:04.170,03:37:04.260,0.45218626,0.454
LICE,03:54:30.390,03:54:30.360,0.9674792,0.816
LICE,03:54:30.390,03:54:30.360,0.9674792,0.783
LICE,03:54:30.390,03:54:30.360,0.9674792,0.788
LICE,03:54:30.390,03:54:30.390,0.9674792,0.592
LICE,03:54:30.390,03:54:30.470,0.9674792,0.13
LICE,03:56:12.120,03:56:12.070,0.42431632,0.617
LICE,03:56:12.120,03:56:12.100,0.42431632,0.616
LICE,03:56:12.120,03:56:12.110,0.42431632,0.598
LICE,03:56:12.120,03:56:12.130,0.42431632,0.645
LICE,09:02:03.040,09:02:03.020,0.45876232,0.517
LICE,09:02:03.040,09:02:03.040,0.45876232,0.621
LICE,09:02:03.040,09:02:03.040,0.45876232,0.609
LICE,09:02:03.040,09:02:03.040,0.45876232,0.569
LICE,09:02:03.040,09:02:03.060,0.45876232,0.389
LICE,09:10:17.010,09:10:17.550,0.53754926,0.723
LICE,09:10:17.010,09:10:17.550,0.53754926,0.657
LICE,09:10:17.010,09:10:17.550,0.53754926,0.773
LICE,09:10:17.010,09:10:17.550,0.53754926,0.635
LMOS,02:18:34.040,02:18:34.000,0.38586196,0.876
LMOS,09:09:51.200,09:09:51.050,0.5181217,0.324
LMOS,09:09:51.200,09:09:52.010,0.5181217,0.651
LMOS,09:24:34.800,09:24:34.000,0.29720086,0.836
LMOS,11:40:37.990,11:40:37.930,0.43518096,0.464
LMOS,11:40:37.990,11:40:38.000,0.43518096,0.369
LMOS,11:40:37.990,11:40:38.000,0.43518096,0.693
LMOS,16:25:54.510,16:25:54.000,0.3162586,0.805
LMOS,16:25:54.510,16:25:54.410,0.3162586,0.23
LMOS,16:25:54.510,16:25:54.510,0.3162586,0.175
LMOS,16:44:23.910,16:44:24.010,0.35532606,0.466
LOD ,09:55:08.620,09:55:08.590,0.49239507,0.185
LOD ,09:55:08.620,09:55:08.610,0.49239507,0.809
LOD ,09:55:08.620,09:55:08.610,0.49239507,0.851
LOD ,09:55:08.620,09:55:08.610,0.49239507,0.842
LOD ,09:55:08.620,09:55:08.630,0.49239507,0.786
MERS,09:02:03.330,09:02:03.060,0.44654343,0.574
MERS,09:02:03.330,09:02:03.270,0.44654343,0.635
MERS,09:02:03.330,09:02:03.280,0.44654343,0.127
MERS,09:02:03.330,09:02:03.290,0.44654343,0.757
MERS,09:02:03.330,09:02:04.000,0.44654343,0.913
MERS,09:08:52.360,09:08:52.000,0.27824965,0.245
MERS,09:24:12.820,09:24:13.180,0.33777195,0.106
MLAZ,09:21:19.420,09:21:19.000,0.9741137,0.93
MLAZ,09:21:19.420,09:21:19.370,0.9741137,0.333
MLAZ,09:21:19.420,09:21:19.390,0.9741137,0.658
MLAZ,09:21:19.420,09:21:19.390,0.9741137,0.636
MLAZ,09:21:19.420,09:21:19.460,0.9741137,0.442
SARI,09:02:07.210,09:02:07.000,0.40775174,0.882
SARI,09:02:07.210,09:02:07.130,0.40775174,0.419
SARI,09:02:07.210,09:02:07.210,0.40775174,0.533
SARI,09:02:07.210,09:02:07.240,0.40775174,0.531
SARI,09:04:54.760,09:04:54.690,0.30806544,0.288
SARI,09:04:54.760,09:04:54.780,0.30806544,0.369
SARI,09:04:54.760,09:04:54.800,0.30806544,0.612
SARI,09:04:54.760,09:04:54.910,0.30806544,0.325
SARI,09:10:40.220,09:10:40.000,0.3152649,0.489
SARI,09:10:40.220,09:10:40.290,0.3152649,0.196
SARI,09:10:40.220,09:10:40.290,0.3152649,0.182
SARI,09:12:04.860,09:12:04.930,0.55047184,0.471
SARI,09:12:04.860,09:12:04.970,0.55047184,0.494
SARI,09:12:04.860,09:12:05.000,0.55047184,0.952
SARI,09:12:04.860,09:12:05.000,0.55047184,0.653
SARI,09:18:19.810,09:18:20.000,0.41071036,0.893
SARI,09:24:12.170,09:24:13.000,0.34468877,0.601
SARI,09:24:12.170,09:24:13.140,0.34468877,0.173
SARI,09:27:04.370,09:27:04.000,0.2963254,0.79
SARI,09:27:04.370,09:27:04.510,0.2963254,0.177
SARI,09:28:59.000,09:28:59.060,0.37760782,0.666
SARI,09:28:59.000,09:28:59.130,0.37760782,0.337
SARI,09:32:21.580,09:32:21.000,0.3907597,0.28
SARI,09:32:21.580,09:32:21.640,0.3907597,0.602
SARI,09:32:21.580,09:32:21.640,0.3907597,0.505
SARI,09:36:38.820,09:36:38.840,0.72195965,0.651
SARI,09:36:38.820,09:36:38.840,0.72195965,0.815
SARI,09:36:38.820,09:36:38.840,0.72195965,0.758
SARI,09:36:38.820,09:36:38.970,0.72195965,0.641
SARI,09:38:34.920,09:38:35.050,0.36865506,0.372
SARI,09:38:34.920,09:38:35.050,0.36865506,0.331
SARI,09:38:34.920,09:38:35.050,0.36865506,0.34
SARI,09:39:04.160,09:39:04.000,0.3008007,0.724
SARI,09:42:19.390,09:42:19.000,0.4115157,0.766
SARI,09:42:19.390,09:42:19.310,0.4115157,0.371
SARI,09:42:19.390,09:42:19.330,0.4115157,0.446
SARI,09:42:19.390,09:42:19.330,0.4115157,0.283
SARI,09:44:24.780,09:44:24.780,0.27518407,0.168
SARI,09:44:24.780,09:44:24.810,0.27518407,0.166
SARI,09:44:24.780,09:44:24.810,0.27518407,0.394
SARI,09:52:19.810,09:52:19.950,0.332793,0.453
SARI,09:52:19.810,09:52:19.980,0.332793,0.162
SARI,09:53:21.260,09:53:21.000,0.28839934,0.753
SARI,09:53:21.260,09:53:21.310,0.28839934,0.221
SDAG,08:09:35.540,08:09:35.550,0.43990558,0.548
SDAG,08:09:35.540,08:09:35.560,0.43990558,0.684
SDAG,08:09:35.540,08:09:35.560,0.43990558,0.705
SDAG,08:09:35.540,08:09:35.670,0.43990558,0.142
SDAG,13:13:52.350,13:13:52.000,0.34012568,0.656
SDAG,13:13:52.350,13:13:52.130,0.34012568,0.191
SDAG,13:13:52.350,13:13:52.130,0.34012568,0.193
SDAG,13:13:52.350,13:13:52.130,0.34012568,0.216
SERH,16:22:49.150,16:22:49.130,0.55029565,0.792
SERH,16:22:49.150,16:22:49.130,0.55029565,0.824
SERH,16:22:49.150,16:22:49.130,0.55029565,0.818
SERH,16:22:49.150,16:22:49.140,0.55029565,0.827
SHUT,09:40:08.160,09:40:08.190,0.44340262,0.208
SHUT,09:40:08.160,09:40:08.200,0.44340262,0.865
SHUT,09:40:08.160,09:40:08.200,0.44340262,0.801
SHUT,09:40:08.160,09:40:08.200,0.44340262,0.835
SHUT,09:40:08.160,09:40:08.200,0.44340262,0.915
SILT,08:32:20.250,08:32:20.000,0.34007606,0.764
SILT,08:32:20.250,08:32:20.130,0.34007606,0.377
SILT,08:32:20.250,08:32:20.130,0.34007606,0.388
TAHT,05:01:22.000,05:01:22.000,0.92910004,0.875
TAHT,05:01:22.000,05:01:22.000,0.92910004,0.859
TAHT,05:01:22.000,05:01:22.000,0.92910004,0.841
TAHT,05:01:22.000,05:01:22.000,0.92910004,0.904
TAHT,05:03:59.750,05:03:59.750,0.97830987,0.858
TAHT,05:03:59.750,05:03:59.750,0.97830987,0.87
TAHT,05:03:59.750,05:03:59.750,0.97830987,0.874
TAHT,05:03:59.750,05:03:59.750,0.97830987,0.88
URFA,14:08:48.750,14:08:48.750,0.50276345,0.684
URFA,14:08:48.750,14:08:48.810,0.50276345,0.48
URFA,14:10:35.750,14:10:35.840,0.38793367,0.391
URFA,14:10:35.750,14:10:35.860,0.38793367,0.464
URFA,14:10:35.750,14:10:36.000,0.38793367,0.794
URFA,14:15:23.930,14:15:24.000,0.44866893,0.905
URFA,14:15:23.930,14:15:24.070,0.44866893,0.412
URFA,14:21:11.250,14:21:11.240,0.93643194,0.792
URFA,14:21:11.250,14:21:11.240,0.93643194,0.771
URFA,14:21:11.250,14:21:11.250,0.93643194,0.584
URFA,14:21:11.250,14:21:11.270,0.93643194,0.703
URFA,14:27:34.510,14:27:34.880,0.27406734,0.27
URFA,14:27:34.510,14:27:34.880,0.27406734,0.287
URFA,14:27:34.510,14:27:34.910,0.27406734,0.237
URFA,14:31:21.330,14:31:21.000,0.45207897,0.684
URFA,14:31:21.330,14:31:21.390,0.45207897,0.376
URFA,14:31:21.330,14:31:21.390,0.45207897,0.746
URFA,14:31:21.330,14:31:21.400,0.45207897,0.496
URFA,14:34:21.060,14:34:21.000,0.3345546,0.191
URFA,14:35:55.870,14:35:55.870,0.35710636,0.406
URFA,14:35:55.870,14:35:56.000,0.35710636,0.595
URFA,14:38:50.750,14:38:50.780,0.32753706,0.453
URFA,14:39:34.480,14:39:34.530,0.3410728,0.219
URFA,14:42:19.450,14:42:19.000,0.52812004,0.715
URFA,14:42:19.450,14:42:19.490,0.52812004,0.355
URFA,14:42:19.450,14:42:19.510,0.52812004,0.203
URFA,14:42:19.450,14:42:19.510,0.52812004,0.189
URFA,14:44:39.340,14:44:39.710,0.27918205,0.126
URFA,14:44:39.340,14:44:39.730,0.27918205,0.241
URFA,14:44:39.340,14:44:40.010,0.27918205,0.472
URFA,14:51:30.340,14:51:30.000,0.77028483,0.829
URFA,14:51:30.340,14:51:30.400,0.77028483,0.209
URFA,14:51:30.340,14:51:30.410,0.77028483,0.388
URFA,14:51:30.340,14:51:30.410,0.77028483,0.596
URFA,14:51:30.340,14:51:30.410,0.77028483,0.394
URFA,14:58:08.450,14:58:08.000,0.6834258,0.724
URFA,14:58:08.450,14:58:08.530,0.6834258,0.528
URFA,14:58:08.450,14:58:08.530,0.6834258,0.615
URFA,14:58:08.450,14:58:08.530,0.6834258,0.443
YAYX,14:07:12.510,14:07:12.590,0.79997945,0.893
YAYX,14:07:12.510,14:07:12.590,0.79997945,0.898
YAYX,14:07:12.510,14:07:12.590,0.79997945,0.899
YAYX,14:07:12.510,14:07:12.590,0.79997945,0.904
YAYX,14:07:12.510,14:07:12.600,0.79997945,0.494
YAYX,14:45:28.630,14:45:28.660,0.40117577,0.591
YAYX,14:45:28.630,14:45:28.670,0.40117577,0.582
YAYX,14:45:28.630,14:45:28.670,0.40117577,0.597
YAYX,14:45:28.630,14:45:28.670,0.40117577,0.56
