eid,src_lat,src_lon,stat_lat,stat_lon,depth,mag,station_code,start_time,end_time,Sampling Frequency,Number of Time Steps,Delta t,Min Frequency,Max Frequency,Number of Frequency Steps,rup
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,CEYT,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SARI,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SARI,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,DARE,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,DARE,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,CMRD,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,URFA,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,BNN,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,GULA,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SLFK,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,TUNC,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,KOZK,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SILI,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SVSK,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,DYBB,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,KARG,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,AKK1,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,BECA,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,MAZI,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,AKK2,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,TEKE,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,BOZY,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206012651,37.265,36.8442,0,0,8.9,5.6,SVAN,2023-02-06 01:27:09,2023-02-06 01:27:48.300,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,TAHT,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,TAHT,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,CEYT,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,CEYT,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,KRTS,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,KOZT,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,CMRD,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,MERS,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,SLFK,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,SILI,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,KEBE,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,KARG,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,IKL,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,YESI,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,AKK1,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,TEPK,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,BECE,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,BECA,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,AKK2,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,TEVE,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,OREN,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206025359,36.636,36.4728,0,0,11.1,4.5,YORU,2023-02-06 02:54:07,2023-02-06 02:54:41.200,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,GAZ,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,GAZ,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,KOZT,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,CEYT,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,CEYT,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,TAHT,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,SARI,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,SARI,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,YAYL,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,DARE,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,DARE,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,CMRD,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,URFA,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,BNN,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206040115,37.2323,36.8512,0,0,18.3,4.0,MERS,2023-02-06 04:01:22,2023-02-06 04:01:59.800,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,KHMN,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,KHMN,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,GAZ,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,GAZ,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,KMRS,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,KMRS,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,KOZT,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,CEYT,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206041550,37.3172,37.0372,0,0,13.8,3.0,SARI,2023-02-06 04:15:54,2023-02-06 04:16:12.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,GAZ,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,GAZ,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,SARI,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,URFA,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,URFA,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,KOZT,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,KOZT,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,BNN,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,BNN,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,CMRD,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206045809,37.6997,37.3367,0,0,15.2,3.8,CMRD,2023-02-06 04:58:21,2023-02-06 04:59:05.900,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,DARE,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,DARE,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,GAZ,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,GAZ,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,URFA,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,URFA,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,SARI,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,SARI,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,KOZT,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,BNN,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,CEYT,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,TUNC,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,DYBB,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,SVSK,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,MAZI,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,RFHY,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,ERZN,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,SVAN,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,KARO,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,VRTB,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206051655,37.8648,37.746,0,0,7.8,4.3,GURO,2023-02-06 05:17:10,2023-02-06 05:17:50.800,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,KMRS,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,KMRS,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,KOZT,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,KOZT,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,CEYT,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,CEYT,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,SARI,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,SARI,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,DARE,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,DARE,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,URFA,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,YAYL,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,CMRD,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,BNN,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052537,37.3263,37.0448,0,0,8.4,3.2,BNN,2023-02-06 05:25:43,2023-02-06 05:26:32.900,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,KMRS,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,KMRS,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,KOZT,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,KOZT,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,CEYT,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,SARI,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,SARI,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,DARE,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,CMRD,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,BNN,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206052819,37.4772,36.8313,0,0,5.0,3.0,URFA,2023-02-06 05:28:21,2023-02-06 05:28:54.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,KMRS,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,CEYT,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,CEYT,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,GAZ,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,GAZ,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206071539,37.0413,36.4802,0,0,28.6,2.9,KOZT,2023-02-06 07:15:52,2023-02-06 07:16:01.700,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,GAZ,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,GAZ,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,DARE,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,DARE,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,URFA,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,SARI,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,SARI,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,KOZT,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,KOZT,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,CEYT,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,CEYT,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,BNN,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206074338,37.463,37.3798,0,0,19.7,3.3,CMRD,2023-02-06 07:43:45,2023-02-06 07:44:21.400,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,GAZ,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,GAZ,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,KOZT,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
