eid,src_lat,src_lon,stat_lat,stat_lon,depth,mag,station_code,start_time,end_time,Sampling Frequency,Number of Time Steps,Delta t,Min Frequency,Max Frequency,Number of Frequency Steps,rup
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,KOZT,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,CEYT,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,CEYT,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,SARI,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,SARI,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,DARE,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,YAYL,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,URFA,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,CMRD,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,BNN,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,MERS,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,ARPR,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206080839,37.2553,36.9637,0,0,5.4,3.5,DYBB,2023-02-06 08:08:44,2023-02-06 08:09:23.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,GAZ,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,GAZ,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,KOZT,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,KOZT,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,CEYT,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,CEYT,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,SARI,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,SARI,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,YAYL,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,DARE,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,URFA,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,CMRD,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,BNN,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,MERS,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,ARPR,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206082549,37.2052,36.9383,0,0,5.4,3.8,DYBB,2023-02-06 08:25:54,2023-02-06 08:26:33.600,0,0,0,0,0,0,0
smi:local/event/20230206084820,37.2823,36.3738,0,0,12.6,3.0,KOZT,2023-02-06 08:48:30,2023-02-06 08:48:43.500,0,0,0,0,0,0,0
smi:local/event/20230206084820,37.2823,36.3738,0,0,12.6,3.0,CEYT,2023-02-06 08:48:30,2023-02-06 08:48:43.500,0,0,0,0,0,0,0
smi:local/event/20230206084820,37.2823,36.3738,0,0,12.6,3.0,GAZ,2023-02-06 08:48:30,2023-02-06 08:48:43.500,0,0,0,0,0,0,0
smi:local/event/20230206084820,37.2823,36.3738,0,0,12.6,3.0,GAZ,2023-02-06 08:48:30,2023-02-06 08:48:43.500,0,0,0,0,0,0,0
smi:local/event/20230206084820,37.2823,36.3738,0,0,12.6,3.0,CMRD,2023-02-06 08:48:30,2023-02-06 08:48:43.500,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,GAZ,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,GAZ,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,CEYT,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,CEYT,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,KOZT,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,KOZT,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,YAYL,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,YAYL,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,SARI,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,SARI,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,CMRD,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,CMRD,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,DARE,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,URFA,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,MERS,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,BNN,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,GULA,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206090328,37.1337,36.7178,0,0,9.2,3.2,ARPR,2023-02-06 09:03:37,2023-02-06 09:04:15.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,KOZT,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,KOZT,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,BNN,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,GAZ,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,GAZ,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,CEYT,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,CEYT,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,CMRD,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,KOZK,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,TUNC,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,YOZ,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206111639,38.0583,36.5323,0,0,14.0,4.3,URFA,2023-02-06 11:16:56,2023-02-06 11:17:19.900,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,DARE,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,URFA,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,URFA,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,GAZ,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,SARI,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,TUNC,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,BNN,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,KOZT,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,DYBB,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,SVSK,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,RFHY,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,CEYT,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,ERZN,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,KYHL,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,CMRD,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,TOKT,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,YOZ,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,KOZK,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206112023,38.1523,37.8617,0,0,10.6,3.8,ERBG,2023-02-06 11:20:34,2023-02-06 11:21:08.100,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,SARI,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,SARI,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,KOZT,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,KOZT,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,BNN,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,DARE,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,GAZ,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,CEYT,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,CMRD,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,ARPR,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,TUNC,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,MERS,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,URFA,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206124520,38.0772,36.4573,0,0,5.4,4.3,YAYL,2023-02-06 12:45:27,2023-02-06 12:45:56.300,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,KOZT,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,DARE,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,DARE,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,GAZ,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,GAZ,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,BNN,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,CEYT,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,CMRD,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,KOZK,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,TUNC,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,YOZ,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,SVSK,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131157,38.0007,36.6105,0,0,5.7,4.5,TOKT,2023-02-06 13:12:13,2023-02-06 13:12:37.200,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,ARPR,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,ARPR,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,DARE,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,DARE,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,GAZ,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,SARI,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206131345,38.2297,38.9673,0,0,5.0,4.2,KOZT,2023-02-06 13:14:05,2023-02-06 13:14:29.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,DARE,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,DARE,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,ARPR,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,ARPR,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,URFA,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,SARI,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,GAZ,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,GAZ,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,TUNC,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,KOZT,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,SVSK,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,DYBB,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,DYBB,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,RFHY,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,ERZN,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,KYHL,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,CMRD,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,TOKT,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,YOZ,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206152013,38.1857,37.8055,0,0,6.1,3.3,KOZK,2023-02-06 15:20:23,2023-02-06 15:21:10.900,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,GAZ,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,GAZ,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,KOZT,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,KOZT,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,CEYT,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,SARI,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,DARE,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,CMRD,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206161257,37.3875,36.9275,0,0,12.4,3.8,BNN,2023-02-06 16:13:04,2023-02-06 16:13:27.600,0,0,0,0,0,0,0
smi:local/event/20230206162146,38.1455,36.3053,0,0,3.5,3.9,KOZT,2023-02-06 16:22:02,2023-02-06 16:22:23.900,0,0,0,0,0,0,0
smi:local/event/20230206162146,38.1455,36.3053,0,0,3.5,3.9,KOZT,2023-02-06 16:22:02,2023-02-06 16:22:23.900,0,0,0,0,0,0,0
smi:local/event/20230206162146,38.1455,36.3053,0,0,3.5,3.9,BNN,2023-02-06 16:22:02,2023-02-06 16:22:23.900,0,0,0,0,0,0,0
smi:local/event/20230206162146,38.1455,36.3053,0,0,3.5,3.9,DARE,2023-02-06 16:22:02,2023-02-06 16:22:23.900,0,0,0,0,0,0,0
